source_file,line,question,kg,representation,prompt_type,temperature_label,num_bridges,expected,got,exact_match,partial_match,complete_mismatch,precision_retrieval_rate,incorrect_fdr_rate,recall_hit_rate,miss_rate,f1_score
kgmulsel_temp0_nen_axiom_ttl.jsonl,255,"Which people or organizations involved in cruises also appear as authors, contributors, departments, or universities in scholarly publications?","core_scholar_rich, gmo",axiom,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,256,What vessels or platforms are associated with cruises in hazard-affected places?,"gmo, kwg",axiom,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,257,What hazard types are represented by topics covered in learning paths or media resources?,"currkg, kwg",nen,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,258,"Which curriculum modules and scholarly publications cover hazard topics with temporal, damage, impact, or climate details?","core_scholar_rich, currkg, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, kwg","currkg, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,259,"For each hazard-affected region, which cruises, vessels, sponsoring organizations, and physical samples are recorded?","gmo, kwg",axiom,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,260,"What learning media resources cover topics related to cruises, vessels, expeditions, samples, or datasets?","currkg, gmo",axiom,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,261,"Which learning paths and scholarly publication networks connect learner personas, media authors, publication authors, departments, fields of study, enslaved individuals, owners, relatives, occupations, events, places, and temporal extents?","core_scholar_rich, currkg, enslaved",nen,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,262,"Which cruises involved people or organizations that also appear in scholarly publications by publication type, field of study, or date?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,263,"What fields of study correspond to cruises, samples, datasets, and hazard-affected places?","core_scholar_rich, gmo, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,264,What cruises or expeditions occurred in places that also have recorded hazard events?,"gmo, kwg",nen,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,265,What authors or departments are associated with publications about places connected to enslaved individuals and hazards?,"core_scholar_rich, enslaved, kwg",nen,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg",no_kg,0,0,1,0.0,0.0,0.0,1.0,0.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,266,"Which publication networks, institutional affiliations, cruise roles, vessels, funding organizations, datasets, physical samples, hazard geometries, temporal scopes, and damage or climate observations are connected for hazard-affected marine regions?","core_scholar_rich, gmo, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, gmo, kwg","gmo, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,267,Which modules or media resources cover topics corresponding to hazard events recorded for specific geographical places?,"currkg, kwg",axiom,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,268,What authors are associated with both learning media resources and scholarly publications?,"core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,269,What learning resources and scholarly publications cover topics related to enslaved individuals?,"core_scholar_rich, currkg, enslaved",nen,cot,temp0.0,3,"core_scholar_rich, currkg, enslaved","core_scholar_rich, currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,270,What curriculum topics correspond to fields of study represented by oceanographic cruises or datasets?,"core_scholar_rich, currkg, gmo",nen,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,271,"Which learning paths recommend media resources authored by people who also submitted scholarly publications in matching fields of study, including department, university, and publication-type details?","core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,272,"Which media resources cover topics that correspond to enslaved-person records by location, time period, occupation, or event type?","currkg, enslaved",nen,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,273,"What hazard types are recorded for regions where cruises, expeditions, samples, or datasets are available?","gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,274,"What organizations involved in cruises are also associated with universities, departments, or publications?","core_scholar_rich, gmo",axiom,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,275,"Which cruises or expeditions occurred in regions and time periods affected by hazards, and what vessels, organizations, or samples were associated with those cruises?","gmo, kwg",nen,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,276,"Which cruises involved people or organizations that also appear in scholarly publications by publication type, field of study, or date?","core_scholar_rich, gmo",axiom,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,277,"For each shared place, what enslaved population counts and hazard event counts are available by year or period?","enslaved, kwg",nen,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,278,What curriculum topics correspond to fields of study represented in scholarly publications?,"core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,279,"Which learning modules and publications cover topics linked to cruises that have vessels, organizations, samples, or datasets?","core_scholar_rich, currkg, gmo",ttl,0_shot,temp0.0,3,"core_scholar_rich, currkg, gmo","currkg, gmo",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,280,"Which curriculum paths connect learner personas to media resources and scholarly publications about hazard events, including authors, fields of study, places, temporal intervals, impact observations, damage details, and health or demographic attributes?","core_scholar_rich, currkg, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,281,"Which learning paths teach hazard-related topics in an order that can be linked to real hazard events, affected places, temporal intervals, damage details, health concerns, and demographic attributes?","currkg, kwg",axiom,0_shot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,282,"Which universities or departments produce publications about locations where enslaved individuals are recorded, and how do those publications relate to time periods and event types?","core_scholar_rich, enslaved",nen,0_shot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,283,What scholarly publications are associated with topics about cruises in hazard-affected regions?,"core_scholar_rich, gmo, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,284,"What publications and DOI values correspond to research topics involving enslaved individuals by location, time period, or event type?","core_scholar_rich, enslaved",axiom,cot,temp0.0,2,"core_scholar_rich, enslaved","core_scholar_rich, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,285,Which universities or departments publish work about locations that have both enslaved-population records and hazard details?,"core_scholar_rich, enslaved, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,286,"Which scholarly publications and curriculum resources cover historical topics that align with enslaved-person records by demographic category, event type, participant role, place, and period?","core_scholar_rich, currkg, enslaved",axiom,0_shot,temp0.0,3,"core_scholar_rich, currkg, enslaved","currkg, enslaved",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,287,"What research topics or fields of study correspond to cruises, samples, datasets, or expeditions?","core_scholar_rich, gmo",nen,0_shot,temp0.0,2,"core_scholar_rich, gmo",gmo,0,1,0,1.0,0.0,0.5,0.5,0.6667
kgmulsel_temp0_nen_axiom_ttl.jsonl,288,What cruises or expeditions occurred in places that also have recorded hazard events?,"gmo, kwg",ttl,cot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,289,"What learning topics correspond to cruise types, vessels, platforms, organizations, or physical samples?","currkg, gmo",nen,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,290,"Which publications, places, time periods, enslaved-person records, and hazard events are connected through shared location or temporal scope?","core_scholar_rich, enslaved, kwg",ttl,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","enslaved, kwg",0,1,0,1.0,0.0,0.6667,0.3333,0.8
kgmulsel_temp0_nen_axiom_ttl.jsonl,291,"Which personas, learning paths, modules, media resources, topics, authors, publications, departments, hazard events, places, and temporal scopes are connected through hazard-related subject matter?","core_scholar_rich, currkg, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, currkg, kwg","core_scholar_rich, currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,292,"Which scholarly publications align with places and periods where enslaved individuals are recorded by demographic category and where hazards include damage, impact, or climate observations?","core_scholar_rich, enslaved, kwg",nen,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,293,"Which scholarly publications describe fields of study related to samples or datasets collected by cruises in places with climate, storm, flood, fire, or earthquake records?","core_scholar_rich, gmo, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,294,"Which learning media resources reference topics, datasets, cruises, vessels, or samples represented in oceanographic cruise knowledge graphs?","currkg, gmo",nen,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,295,Which enslaved-person locations have both demographic details and hazard damage details within matching temporal ranges?,"enslaved, kwg",ttl,cot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,296,"For each shared place, what enslaved population counts and hazard event counts are available by year or period?","enslaved, kwg",ttl,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,297,"Which learning paths include modules about topics represented by cruises, expeditions, datasets, or physical samples?","currkg, gmo",nen,0_shot,temp0.0,2,"currkg, gmo","currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,298,"What fields of study correspond to cruises, samples, datasets, and hazard-affected places?","core_scholar_rich, gmo, kwg",nen,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,299,"Which learning modules and publications cover topics linked to cruises that have vessels, organizations, samples, or datasets?","core_scholar_rich, currkg, gmo",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,300,"Which cruise events, funding awards, agent roles, organizations, datasets, samples, publications, authors, departments, universities, and publication dates are connected through shared scientific participation?","core_scholar_rich, gmo",ttl,0_shot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,301,What geographical places are recorded in both enslaved-person records and hazard records?,"enslaved, kwg",ttl,0_shot,temp0.0,2,"enslaved, kwg","enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,302,Which cruise participants or sponsoring organizations are linked to publications about fields of study associated with hazard-affected regions?,"core_scholar_rich, gmo, kwg",axiom,cot,temp0.0,3,"core_scholar_rich, gmo, kwg","core_scholar_rich, gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,303,"What research topics or fields of study correspond to cruises, samples, datasets, or expeditions?","core_scholar_rich, gmo",nen,cot,temp0.0,2,"core_scholar_rich, gmo","core_scholar_rich, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,304,"Which publication networks, fields of study, authors, departments, enslaved-person records, owner or relationship records, historical events, hazard types, affected places, temporal extents, and damage or impact details are connected?","core_scholar_rich, enslaved, kwg",ttl,cot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,305,"Which publication networks, fields of study, authors, departments, enslaved-person records, owner or relationship records, historical events, hazard types, affected places, temporal extents, and damage or impact details are connected?","core_scholar_rich, enslaved, kwg",axiom,0_shot,temp0.0,3,"core_scholar_rich, enslaved, kwg","core_scholar_rich, enslaved, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,306,"Which personas, learning paths, modules, media resources, topics, publications, authors, departments, cruises, vessels, organizations, samples, and datasets are connected?","core_scholar_rich, currkg, gmo",ttl,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,307,What vessels or platforms are associated with cruises in hazard-affected places?,"gmo, kwg",nen,0_shot,temp0.0,2,"gmo, kwg","gmo, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,308,What learning media resources and scholarly publications share the same or related topics?,"core_scholar_rich, currkg",ttl,0_shot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,309,What curriculum topics correspond to fields of study represented in scholarly publications?,"core_scholar_rich, currkg",ttl,cot,temp0.0,2,"core_scholar_rich, currkg","core_scholar_rich, currkg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,310,"Which learning paths or media resources cover topics related to enslaved individuals, historical events, locations, occupations, or family relationships?","currkg, enslaved",nen,cot,temp0.0,2,"currkg, enslaved","currkg, enslaved",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,311,What hazard types are represented by topics covered in learning paths or media resources?,"currkg, kwg",ttl,cot,temp0.0,2,"currkg, kwg","currkg, kwg",1,0,0,1.0,0.0,1.0,0.0,1.0
kgmulsel_temp0_nen_axiom_ttl.jsonl,312,"Which personas, learning paths, modules, media resources, topics, publications, authors, departments, cruises, vessels, organizations, samples, and datasets are connected?","core_scholar_rich, currkg, gmo",nen,cot,temp0.0,3,"core_scholar_rich, currkg, gmo","core_scholar_rich, currkg, gmo",1,0,0,1.0,0.0,1.0,0.0,1.0
